year,month,val
1998,10,0.4608
1998,11,0.1953
1998,12,0.311
1999,1,0.18
1999,2,0.3175
1999,3,-0.0129
1999,4,0.1818
1999,5,0.113
1999,6,-0.082
1999,7,0.0968
1999,8,0.0437
1999,9,0.1523
1999,10,0.0771
1999,11,0.0582
1999,12,0.1239
2000,1,-0.0576
2000,2,0.1156
2000,3,0.1421
2000,4,0.2574
2000,5,0.1838
2000,6,0.1263
2000,7,0.0598
2000,8,0.0112
2000,9,0.1226
2000,10,0.1106
2000,11,0.0256
2000,12,0.0118
2001,1,0.104
2001,2,0.1274
2001,3,0.1813
2001,4,0.3578
2001,5,0.3043
2001,6,0.1207
2001,7,0.1819
2001,8,0.4352
2001,9,0.2101
2001,10,0.3305
2001,11,0.3272
2001,12,0.2849
2002,1,0.3597
2002,2,0.4549
2002,3,0.3422
2002,4,0.3707
2002,5,0.3251
2002,6,0.3994
2002,7,0.3724
2002,8,0.2916
2002,9,0.2843
2002,10,0.1151
2002,11,0.2642
2002,12,0.2024
2003,1,0.4384
2003,2,0.3154
2003,3,0.2259
2003,4,0.2859
2003,5,0.3388
2003,6,0.1362
2003,7,0.2741
2003,8,0.2678
2003,9,0.3182
2003,10,0.4324
2003,11,0.356
2003,12,0.444
2004,1,0.3113
2004,2,0.3216
2004,3,0.4342
2004,4,0.2584
2004,5,0.1433
2004,6,0.0903
2004,7,-0.0124
2004,8,0.0709
2004,9,0.2007
2004,10,0.281
2004,11,0.2133
2004,12,0.1185
2005,1,0.431
2005,2,0.3433
2005,3,0.3165
2005,4,0.4704
2005,5,0.2756
2005,6,0.2515
2005,7,0.3605
2005,8,0.2628
2005,9,0.4079
2005,10,0.3962
2005,11,0.3312
2005,12,0.16
2006,1,0.2339
2006,2,0.2507
2006,3,0.2586
2006,4,0.235
2006,5,0.0701
2006,6,0.1675
2006,7,0.2307
2006,8,0.2324
2006,9,0.3229
2006,10,0.327
2006,11,0.2013
2006,12,0.2891
2007,1,0.5437
2007,2,0.3326
2007,3,0.3474
2007,4,0.2853
2007,5,0.173
2007,6,0.1838
2007,7,0.2474
2007,8,0.3003
2007,9,0.2374
2007,10,0.2084
2007,11,0.1186
2007,12,0.0508
2008,1,-0.1236
2008,2,-0.0765
2008,3,0.0239
2008,4,0.0155
2008,5,-0.1363
2008,6,-0.0346
2008,7,0.0729
2008,8,0.0566
2008,9,0.1753
2008,10,0.1749
2008,11,0.2111
2008,12,0.1397
2009,1,0.2388
2009,2,0.1786
2009,3,0.1394
2009,4,0.1588
2009,5,0.0644
2009,6,0.02
2009,7,0.332
2009,8,0.2417
2009,9,0.4673
2009,10,0.2991
2009,11,0.3334
2009,12,0.1981
2010,1,0.5977
2010,2,0.5202
2010,3,0.5951
2010,4,0.5013
2010,5,0.5305
2010,6,0.4968
2010,7,0.5552
2010,8,0.5488
2010,9,0.5045
2010,10,0.3039
2010,11,0.3233
2010,12,0.22
2011,1,0.0887
2011,2,0.0389
2011,3,-0.0367
2011,4,0.1083
2011,5,0.123
2011,6,0.2962
2011,7,0.3212
2011,8,0.2813
2011,9,0.2813
2011,10,0.082
2011,11,0.0267
2011,12,0.1049
2012,1,-0.0727
2012,2,-0.1398
2012,3,0.0545
2012,4,0.315
2012,5,0.2183
2012,6,0.3313
2012,7,0.2646
2012,8,0.2624
2012,9,0.3952
2012,10,0.3132
2012,11,0.2145
2012,12,0.1007
2013,1,0.4379
2013,2,0.201
2013,3,0.2102
2013,4,0.2269
2013,5,0.147
2013,6,0.307
2013,7,0.2322
2013,8,0.1737
2013,9,0.2774
2013,10,0.2271
2013,11,0.1472
2013,12,0.1666
2014,1,0.2747
2014,2,0.1691
2014,3,0.223
2014,4,0.2614
2014,5,0.3056
2014,6,0.3606
2014,7,0.3644
2014,8,0.2136
2014,9,0.2288
2014,10,0.3046
2014,11,0.2665
2014,12,0.3053
2015,1,0.3822
2015,2,0.3427
2015,3,0.2804
2015,4,0.1946
2015,5,0.3292
2015,6,0.4045
2015,7,0.3027
2015,8,0.4147
2015,9,0.4204
2015,10,0.4919
2015,11,0.4595
2015,12,0.5687
2016,1,0.6811
2016,2,0.9937
2016,3,0.8711
2016,4,0.7842
2016,5,0.5419
2016,6,0.4846
2016,7,0.4915
2016,8,0.4708
2016,9,0.581
2016,10,0.3546
2016,11,0.3909
2016,12,0.2293
